SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Wind.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Code1.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Code2.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Code3.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Trun.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_PFeed.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_NFeed.nstatus_Act	SymbolName	GVL_Wind.gWindStateOut.nstatus_Infor_Push.nstatus_Act
NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1	NetID	169.254.244.1.1.1
Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851	Port	851
Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0	Offset	0
ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1	ScaleFactor	1
BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff	BitMask	0xffffffffffffffff
Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)	Unit	(None)
Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1	Unit ScaleFactor	1
Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0	Unit Offset	0

9800	420	9800	2000	9800	30	9800	150	9800	0	9800	0	9800	0	9800	0
9802	420	9802	2000	9802	30	9802	150	9802	0	9802	0	9802	0	9802	0
9804	420	9804	2000	9804	30	9804	150	9804	0	9804	0	9804	0	9804	0
9806	420	9806	2000	9806	30	9806	150	9806	0	9806	0	9806	0	9806	0
9808	420	9808	2000	9808	30	9808	150	9808	0	9808	0	9808	0	9808	0
9810	420	9810	2000	9810	30	9810	150	9810	0	9810	0	9810	0	9810	0
9812	420	9812	2000	9812	30	9812	150	9812	0	9812	0	9812	0	9812	0
9814	420	9814	2000	9814	30	9814	150	9814	0	9814	0	9814	0	9814	0
9816	420	9816	2000	9816	30	9816	150	9816	0	9816	0	9816	0	9816	0
9818	420	9818	2000	9818	30	9818	150	9818	0	9818	0	9818	0	9818	0
9820	420	9820	2000	9820	30	9820	150	9820	0	9820	0	9820	0	9820	0
9822	420	9822	2000	9822	30	9822	150	9822	0	9822	0	9822	0	9822	0
9824	420	9824	2000	9824	30	9824	150	9824	0	9824	0	9824	0	9824	0
9826	420	9826	2000	9826	30	9826	150	9826	0	9826	0	9826	0	9826	0
9828	420	9828	2000	9828	30	9828	150	9828	0	9828	0	9828	0	9828	0
9830	420	9830	2000	9830	30	9830	150	9830	0	9830	0	9830	0	9830	0
9832	420	9832	2000	9832	30	9832	150	9832	0	9832	0	9832	0	9832	0
9834	420	9834	2000	9834	30	9834	150	9834	0	9834	0	9834	0	9834	0
9836	420	9836	2000	9836	30	9836	150	9836	0	9836	0	9836	0	9836	0
9838	420	9838	2000	9838	30	9838	150	9838	0	9838	0	9838	0	9838	0
9840	420	9840	2000	9840	30	9840	150	9840	0	9840	0	9840	0	9840	0
9842	420	9842	2000	9842	30	9842	150	9842	0	9842	0	9842	0	9842	0
9844	420	9844	2000	9844	30	9844	150	9844	0	9844	0	9844	0	9844	0
9846	420	9846	2000	9846	30	9846	150	9846	0	9846	0	9846	0	9846	0
9848	420	9848	2000	9848	30	9848	150	9848	0	9848	0	9848	0	9848	0
9850	420	9850	2000	9850	30	9850	150	9850	0	9850	0	9850	0	9850	0
9852	420	9852	2000	9852	30	9852	150	9852	0	9852	0	9852	0	9852	0
9854	420	9854	2000	9854	30	9854	150	9854	0	9854	0	9854	0	9854	0
9856	420	9856	2000	9856	30	9856	150	9856	0	9856	0	9856	0	9856	0
9858	420	9858	2000	9858	30	9858	150	9858	0	9858	0	9858	0	9858	0
9860	420	9860	2000	9860	30	9860	150	9860	0	9860	0	9860	0	9860	0
9862	420	9862	2000	9862	30	9862	150	9862	0	9862	0	9862	0	9862	0
9864	420	9864	2000	9864	30	9864	150	9864	0	9864	0	9864	0	9864	0
9866	420	9866	2000	9866	30	9866	150	9866	0	9866	0	9866	0	9866	0
9868	420	9868	2000	9868	30	9868	150	9868	0	9868	0	9868	0	9868	0
9870	420	9870	2000	9870	30	9870	150	9870	0	9870	0	9870	0	9870	0
9872	420	9872	2000	9872	30	9872	150	9872	0	9872	0	9872	0	9872	0
9874	420	9874	2000	9874	30	9874	150	9874	0	9874	0	9874	0	9874	0
9876	420	9876	2000	9876	30	9876	150	9876	0	9876	0	9876	0	9876	0
9878	420	9878	2000	9878	30	9878	150	9878	0	9878	0	9878	0	9878	0
9880	420	9880	2000	9880	30	9880	150	9880	0	9880	0	9880	0	9880	0
9882	420	9882	2000	9882	30	9882	150	9882	0	9882	0	9882	0	9882	0
9884	420	9884	2000	9884	30	9884	150	9884	0	9884	0	9884	0	9884	0
9886	420	9886	2000	9886	30	9886	150	9886	0	9886	0	9886	0	9886	0
9888	420	9888	2000	9888	30	9888	150	9888	0	9888	0	9888	0	9888	0
9890	420	9890	2000	9890	30	9890	150	9890	0	9890	0	9890	0	9890	0
9892	420	9892	2000	9892	30	9892	150	9892	0	9892	0	9892	0	9892	0
9894	420	9894	2000	9894	30	9894	150	9894	0	9894	0	9894	0	9894	0
9896	420	9896	2000	9896	30	9896	150	9896	0	9896	0	9896	0	9896	0
9898	420	9898	2000	9898	30	9898	150	9898	0	9898	0	9898	0	9898	0
9900	420	9900	2000	9900	30	9900	150	9900	0	9900	0	9900	0	9900	0
9902	420	9902	2000	9902	30	9902	150	9902	0	9902	0	9902	0	9902	0
9904	420	9904	2000	9904	30	9904	150	9904	0	9904	0	9904	0	9904	0
9906	420	9906	2000	9906	30	9906	150	9906	0	9906	0	9906	0	9906	0
9908	420	9908	2000	9908	30	9908	150	9908	0	9908	0	9908	0	9908	0
9910	420	9910	2000	9910	30	9910	150	9910	0	9910	0	9910	0	9910	0
9912	420	9912	2000	9912	30	9912	150	9912	0	9912	0	9912	0	9912	0
9914	420	9914	2000	9914	30	9914	150	9914	0	9914	0	9914	0	9914	0
9916	420	9916	2000	9916	30	9916	150	9916	0	9916	0	9916	0	9916	0
9918	420	9918	2000	9918	30	9918	150	9918	0	9918	0	9918	0	9918	0
9920	420	9920	2000	9920	30	9920	150	9920	0	9920	0	9920	0	9920	0
9922	420	9922	2000	9922	30	9922	150	9922	0	9922	0	9922	0	9922	0
9924	420	9924	2000	9924	30	9924	150	9924	0	9924	0	9924	0	9924	0
9926	420	9926	2000	9926	30	9926	150	9926	0	9926	0	9926	0	9926	0
9928	420	9928	2000	9928	30	9928	150	9928	0	9928	0	9928	0	9928	0
9930	420	9930	2000	9930	30	9930	150	9930	0	9930	0	9930	0	9930	0
9932	420	9932	2000	9932	30	9932	150	9932	0	9932	0	9932	0	9932	0
9934	420	9934	2000	9934	30	9934	150	9934	0	9934	0	9934	0	9934	0
9936	420	9936	2000	9936	30	9936	150	9936	0	9936	0	9936	0	9936	0
9938	420	9938	2000	9938	30	9938	150	9938	0	9938	0	9938	0	9938	0
9940	420	9940	2000	9940	30	9940	150	9940	0	9940	0	9940	0	9940	0
9942	420	9942	2000	9942	30	9942	150	9942	0	9942	0	9942	0	9942	0
9944	420	9944	2000	9944	30	9944	150	9944	0	9944	0	9944	0	9944	0
9946	420	9946	2000	9946	30	9946	150	9946	0	9946	0	9946	0	9946	0
9948	420	9948	2000	9948	30	9948	150	9948	0	9948	0	9948	0	9948	0
9950	420	9950	2000	9950	30	9950	150	9950	0	9950	0	9950	0	9950	0
9952	420	9952	2000	9952	30	9952	150	9952	0	9952	0	9952	0	9952	0
9954	420	9954	2000	9954	30	9954	150	9954	0	9954	0	9954	0	9954	0
9956	420	9956	2000	9956	30	9956	150	9956	0	9956	0	9956	0	9956	0
9958	420	9958	2000	9958	30	9958	150	9958	0	9958	0	9958	0	9958	0
9960	420	9960	2000	9960	30	9960	150	9960	0	9960	0	9960	0	9960	0
9962	420	9962	2000	9962	30	9962	150	9962	0	9962	0	9962	0	9962	0
9964	420	9964	2000	9964	30	9964	150	9964	0	9964	0	9964	0	9964	0
9966	420	9966	2000	9966	30	9966	150	9966	0	9966	0	9966	0	9966	0
9968	420	9968	2000	9968	30	9968	150	9968	0	9968	0	9968	0	9968	0
9970	420	9970	2000	9970	30	9970	150	9970	0	9970	0	9970	0	9970	0
9972	420	9972	2000	9972	30	9972	150	9972	0	9972	0	9972	0	9972	0
9974	420	9974	2000	9974	30	9974	150	9974	0	9974	0	9974	0	9974	0
9976	420	9976	2000	9976	30	9976	150	9976	0	9976	0	9976	0	9976	0
9978	420	9978	2000	9978	30	9978	150	9978	0	9978	0	9978	0	9978	0
9980	420	9980	2000	9980	30	9980	150	9980	0	9980	0	9980	0	9980	0
9982	420	9982	2000	9982	30	9982	150	9982	0	9982	0	9982	0	9982	0
9984	420	9984	2000	9984	30	9984	150	9984	0	9984	0	9984	0	9984	0
9986	420	9986	2000	9986	30	9986	150	9986	0	9986	0	9986	0	9986	0
9988	420	9988	2000	9988	30	9988	150	9988	0	9988	0	9988	0	9988	0
9990	420	9990	2000	9990	30	9990	150	9990	0	9990	0	9990	0	9990	0
9992	420	9992	2000	9992	30	9992	150	9992	0	9992	0	9992	0	9992	0
9994	420	9994	2000	9994	30	9994	150	9994	0	9994	0	9994	0	9994	0
9996	420	9996	2000	9996	30	9996	150	9996	0	9996	0	9996	0	9996	0
9998	420	9998	2000	9998	30	9998	150	9998	0	9998	0	9998	0	9998	0
10000	420	10000	2000	10000	30	10000	150	10000	0	10000	0	10000	0	10000	0
10002	420	10002	2000	10002	30	10002	150	10002	0	10002	0	10002	0	10002	0
10004	420	10004	2000	10004	30	10004	150	10004	0	10004	0	10004	0	10004	0
10006	420	10006	2000	10006	40	10006	150	10006	0	10006	0	10006	0	10006	0
10008	420	10008	2000	10008	40	10008	150	10008	0	10008	0	10008	0	10008	0
10010	420	10010	2000	10010	40	10010	150	10010	0	10010	0	10010	0	10010	0
10012	420	10012	2000	10012	40	10012	150	10012	0	10012	0	10012	0	10012	0
10014	420	10014	2000	10014	100	10014	150	10014	0	10014	0	10014	0	10014	0
10016	420	10016	2000	10016	100	10016	150	10016	0	10016	0	10016	0	10016	0
10018	420	10018	2000	10018	100	10018	150	10018	0	10018	0	10018	0	10018	0
10020	420	10020	2000	10020	100	10020	150	10020	0	10020	0	10020	0	10020	0
10022	420	10022	2000	10022	100	10022	150	10022	0	10022	0	10022	0	10022	0
10024	420	10024	2000	10024	100	10024	150	10024	0	10024	0	10024	0	10024	0
10026	420	10026	2000	10026	100	10026	150	10026	0	10026	0	10026	0	10026	0
10028	420	10028	2000	10028	100	10028	150	10028	0	10028	0	10028	0	10028	0
10030	420	10030	2000	10030	100	10030	150	10030	0	10030	0	10030	0	10030	0
10032	420	10032	2000	10032	100	10032	150	10032	0	10032	0	10032	0	10032	0
10034	420	10034	2000	10034	100	10034	150	10034	0	10034	0	10034	0	10034	0
10036	420	10036	2000	10036	100	10036	150	10036	0	10036	0	10036	0	10036	0
10038	420	10038	2000	10038	100	10038	150	10038	0	10038	0	10038	0	10038	0
10040	420	10040	2000	10040	100	10040	150	10040	0	10040	0	10040	0	10040	0
10042	420	10042	2000	10042	100	10042	150	10042	0	10042	0	10042	0	10042	0
10044	420	10044	2000	10044	100	10044	150	10044	0	10044	0	10044	0	10044	0
10046	420	10046	2000	10046	100	10046	150	10046	0	10046	0	10046	0	10046	0
10048	420	10048	2000	10048	100	10048	150	10048	0	10048	0	10048	0	10048	0
10050	420	10050	2000	10050	100	10050	150	10050	0	10050	0	10050	0	10050	0
10052	420	10052	2000	10052	100	10052	150	10052	0	10052	0	10052	0	10052	0
10054	420	10054	2000	10054	100	10054	150	10054	0	10054	0	10054	0	10054	0
10056	420	10056	2000	10056	100	10056	150	10056	0	10056	0	10056	0	10056	0
10058	420	10058	2000	10058	100	10058	150	10058	0	10058	0	10058	0	10058	0
10060	420	10060	2000	10060	100	10060	150	10060	0	10060	0	10060	0	10060	0
10062	420	10062	2000	10062	100	10062	150	10062	0	10062	0	10062	0	10062	0
10064	420	10064	2000	10064	100	10064	150	10064	0	10064	0	10064	0	10064	0
10066	420	10066	2000	10066	100	10066	150	10066	0	10066	0	10066	0	10066	0
10068	420	10068	2000	10068	100	10068	150	10068	0	10068	0	10068	0	10068	0
10070	420	10070	2000	10070	100	10070	150	10070	0	10070	0	10070	0	10070	0
10072	420	10072	2000	10072	100	10072	150	10072	0	10072	0	10072	0	10072	0
10074	420	10074	2000	10074	100	10074	150	10074	0	10074	0	10074	0	10074	0
10076	420	10076	2000	10076	100	10076	150	10076	0	10076	0	10076	0	10076	0
10078	420	10078	2000	10078	100	10078	150	10078	0	10078	0	10078	0	10078	0
10080	420	10080	2000	10080	100	10080	150	10080	0	10080	0	10080	0	10080	0
10082	420	10082	2000	10082	100	10082	150	10082	0	10082	0	10082	0	10082	0
10084	420	10084	2000	10084	100	10084	150	10084	0	10084	0	10084	0	10084	0
10086	420	10086	2000	10086	100	10086	150	10086	0	10086	0	10086	0	10086	0
10088	420	10088	2000	10088	100	10088	150	10088	0	10088	0	10088	0	10088	0
10090	420	10090	2000	10090	100	10090	150	10090	0	10090	0	10090	0	10090	0
10092	420	10092	2000	10092	100	10092	150	10092	0	10092	0	10092	0	10092	0
10094	420	10094	2000	10094	100	10094	150	10094	0	10094	0	10094	0	10094	0
10096	420	10096	2000	10096	100	10096	150	10096	0	10096	0	10096	0	10096	0
10098	420	10098	2000	10098	100	10098	150	10098	0	10098	0	10098	0	10098	0
10100	420	10100	2000	10100	100	10100	150	10100	0	10100	0	10100	0	10100	0
10102	420	10102	2000	10102	100	10102	150	10102	0	10102	0	10102	0	10102	0
10104	420	10104	2000	10104	100	10104	150	10104	0	10104	0	10104	0	10104	0
10106	420	10106	2000	10106	100	10106	150	10106	0	10106	0	10106	0	10106	0
10108	420	10108	2000	10108	100	10108	150	10108	0	10108	0	10108	0	10108	0
10110	420	10110	2000	10110	100	10110	150	10110	0	10110	0	10110	0	10110	0
10112	420	10112	2000	10112	100	10112	150	10112	0	10112	0	10112	0	10112	0
10114	420	10114	2000	10114	100	10114	150	10114	0	10114	0	10114	0	10114	0
10116	420	10116	2000	10116	100	10116	150	10116	0	10116	0	10116	0	10116	0
10118	420	10118	2000	10118	100	10118	150	10118	0	10118	0	10118	0	10118	0
10120	420	10120	2000	10120	100	10120	150	10120	0	10120	0	10120	0	10120	0
10122	420	10122	2000	10122	100	10122	150	10122	0	10122	0	10122	0	10122	0
10124	420	10124	2000	10124	100	10124	150	10124	0	10124	0	10124	0	10124	0
10126	420	10126	2000	10126	100	10126	150	10126	0	10126	0	10126	0	10126	0
10128	420	10128	2000	10128	100	10128	150	10128	0	10128	0	10128	0	10128	0
10130	420	10130	2000	10130	100	10130	150	10130	0	10130	0	10130	0	10130	0
10132	420	10132	2000	10132	100	10132	150	10132	0	10132	0	10132	0	10132	0
10134	420	10134	2000	10134	100	10134	150	10134	0	10134	0	10134	0	10134	0
10136	420	10136	2000	10136	100	10136	150	10136	0	10136	0	10136	0	10136	0
10138	420	10138	2000	10138	100	10138	150	10138	0	10138	0	10138	0	10138	0
10140	420	10140	2000	10140	100	10140	150	10140	0	10140	0	10140	0	10140	0
10142	420	10142	2000	10142	100	10142	150	10142	0	10142	0	10142	0	10142	0
10144	420	10144	2000	10144	100	10144	150	10144	0	10144	0	10144	0	10144	0
10146	420	10146	2000	10146	100	10146	150	10146	0	10146	0	10146	0	10146	0
10148	420	10148	2000	10148	100	10148	150	10148	0	10148	0	10148	0	10148	0
10150	420	10150	2000	10150	100	10150	150	10150	0	10150	0	10150	0	10150	0
10152	420	10152	2000	10152	100	10152	150	10152	0	10152	0	10152	0	10152	0
10154	420	10154	2000	10154	100	10154	150	10154	0	10154	0	10154	0	10154	0
10156	420	10156	2000	10156	100	10156	150	10156	0	10156	0	10156	0	10156	0
10158	420	10158	2000	10158	100	10158	150	10158	0	10158	0	10158	0	10158	0
10160	420	10160	2000	10160	100	10160	150	10160	0	10160	0	10160	0	10160	0
10162	420	10162	2000	10162	100	10162	150	10162	0	10162	0	10162	0	10162	0
10164	420	10164	2000	10164	100	10164	150	10164	0	10164	0	10164	0	10164	0
10166	420	10166	2000	10166	100	10166	150	10166	0	10166	0	10166	0	10166	0
10168	420	10168	2000	10168	100	10168	150	10168	0	10168	0	10168	0	10168	0
10170	420	10170	2000	10170	100	10170	150	10170	0	10170	0	10170	0	10170	0
10172	420	10172	2000	10172	100	10172	150	10172	0	10172	0	10172	0	10172	0
10174	420	10174	2000	10174	100	10174	150	10174	0	10174	0	10174	0	10174	0
10176	420	10176	2000	10176	100	10176	150	10176	0	10176	0	10176	0	10176	0
10178	420	10178	2000	10178	100	10178	150	10178	0	10178	0	10178	0	10178	0
10180	420	10180	2000	10180	100	10180	150	10180	0	10180	0	10180	0	10180	0
10182	420	10182	2000	10182	100	10182	150	10182	0	10182	0	10182	0	10182	0
10184	420	10184	2000	10184	100	10184	160	10184	0	10184	0	10184	0	10184	0
10186	420	10186	2000	10186	100	10186	165	10186	0	10186	0	10186	0	10186	0
10188	420	10188	2000	10188	100	10188	170	10188	0	10188	0	10188	0	10188	0
10190	420	10190	2000	10190	100	10190	170	10190	0	10190	0	10190	0	10190	0
10192	420	10192	2000	10192	100	10192	170	10192	0	10192	0	10192	0	10192	0
10194	420	10194	2000	10194	100	10194	170	10194	0	10194	0	10194	0	10194	0
10196	420	10196	2000	10196	100	10196	170	10196	0	10196	0	10196	0	10196	0
10198	420	10198	2000	10198	100	10198	170	10198	0	10198	0	10198	0	10198	0
10200	420	10200	2000	10200	100	10200	170	10200	0	10200	0	10200	0	10200	0
10202	420	10202	2000	10202	100	10202	170	10202	0	10202	0	10202	0	10202	0
10204	420	10204	2000	10204	100	10204	170	10204	0	10204	0	10204	0	10204	0
10206	420	10206	2000	10206	100	10206	170	10206	0	10206	0	10206	0	10206	0
10208	420	10208	2000	10208	100	10208	170	10208	0	10208	0	10208	0	10208	0
10210	420	10210	2000	10210	100	10210	170	10210	0	10210	0	10210	0	10210	0
10212	420	10212	2000	10212	100	10212	170	10212	0	10212	0	10212	0	10212	0
10214	420	10214	2000	10214	100	10214	170	10214	0	10214	0	10214	0	10214	0
10216	420	10216	2000	10216	100	10216	170	10216	0	10216	0	10216	0	10216	0
10218	420	10218	2000	10218	100	10218	170	10218	0	10218	0	10218	0	10218	0
10220	420	10220	2000	10220	100	10220	170	10220	0	10220	0	10220	0	10220	0
10222	420	10222	2000	10222	100	10222	170	10222	0	10222	0	10222	0	10222	0
10224	420	10224	2000	10224	100	10224	170	10224	0	10224	0	10224	0	10224	0
10226	420	10226	2000	10226	100	10226	170	10226	0	10226	0	10226	0	10226	0
10228	420	10228	2000	10228	100	10228	170	10228	0	10228	0	10228	0	10228	0
10230	420	10230	2000	10230	100	10230	170	10230	0	10230	0	10230	0	10230	0
10232	420	10232	2000	10232	100	10232	170	10232	0	10232	0	10232	0	10232	0
10234	420	10234	2000	10234	100	10234	170	10234	0	10234	0	10234	0	10234	0
10236	420	10236	2000	10236	100	10236	170	10236	0	10236	0	10236	0	10236	0
10238	420	10238	2000	10238	100	10238	170	10238	0	10238	0	10238	0	10238	0
10240	420	10240	2000	10240	100	10240	170	10240	0	10240	0	10240	0	10240	0
10242	420	10242	2000	10242	100	10242	170	10242	0	10242	0	10242	0	10242	0
10244	420	10244	2000	10244	100	10244	170	10244	0	10244	0	10244	0	10244	0
10246	420	10246	2000	10246	100	10246	170	10246	0	10246	0	10246	0	10246	0
10248	420	10248	2000	10248	100	10248	170	10248	0	10248	0	10248	0	10248	0
10250	420	10250	2000	10250	100	10250	170	10250	0	10250	0	10250	0	10250	0
10252	420	10252	2000	10252	100	10252	170	10252	0	10252	0	10252	0	10252	0
10254	420	10254	2000	10254	100	10254	170	10254	0	10254	0	10254	0	10254	0
10256	420	10256	2000	10256	100	10256	170	10256	0	10256	0	10256	0	10256	0
10258	420	10258	2000	10258	100	10258	170	10258	0	10258	0	10258	0	10258	0
10260	420	10260	2000	10260	100	10260	170	10260	0	10260	0	10260	0	10260	0
10262	420	10262	2000	10262	100	10262	170	10262	0	10262	0	10262	0	10262	0
10264	420	10264	2000	10264	100	10264	170	10264	0	10264	0	10264	0	10264	0
10266	420	10266	2000	10266	100	10266	170	10266	0	10266	0	10266	0	10266	0
10268	420	10268	2000	10268	100	10268	170	10268	0	10268	0	10268	0	10268	0
10270	420	10270	2000	10270	100	10270	170	10270	0	10270	0	10270	0	10270	0
10272	420	10272	2000	10272	100	10272	170	10272	0	10272	0	10272	0	10272	0
10274	420	10274	2000	10274	100	10274	170	10274	0	10274	0	10274	0	10274	0
10276	420	10276	2000	10276	100	10276	170	10276	0	10276	0	10276	0	10276	0
10278	420	10278	2000	10278	100	10278	170	10278	0	10278	0	10278	0	10278	0
10280	420	10280	2000	10280	100	10280	170	10280	0	10280	0	10280	0	10280	0
10282	420	10282	2000	10282	100	10282	170	10282	0	10282	0	10282	0	10282	0
10284	420	10284	2000	10284	100	10284	170	10284	0	10284	0	10284	0	10284	0
10286	420	10286	2000	10286	100	10286	170	10286	0	10286	0	10286	0	10286	0
10288	420	10288	2000	10288	100	10288	170	10288	0	10288	0	10288	0	10288	0
10290	420	10290	2000	10290	100	10290	170	10290	0	10290	0	10290	0	10290	0
10292	420	10292	2000	10292	100	10292	170	10292	0	10292	0	10292	0	10292	0
10294	420	10294	2000	10294	100	10294	170	10294	0	10294	0	10294	0	10294	0
10296	420	10296	2000	10296	100	10296	170	10296	0	10296	0	10296	0	10296	0
10298	420	10298	2000	10298	100	10298	170	10298	0	10298	0	10298	0	10298	0
10300	420	10300	2000	10300	100	10300	170	10300	0	10300	0	10300	0	10300	0
10302	420	10302	2000	10302	100	10302	170	10302	0	10302	0	10302	0	10302	0
10304	420	10304	2000	10304	100	10304	170	10304	0	10304	0	10304	0	10304	0
10306	420	10306	2000	10306	100	10306	170	10306	0	10306	0	10306	0	10306	0
10308	420	10308	2000	10308	100	10308	170	10308	0	10308	0	10308	0	10308	0
10310	420	10310	2000	10310	100	10310	170	10310	0	10310	0	10310	0	10310	0
10312	420	10312	2000	10312	100	10312	170	10312	0	10312	0	10312	0	10312	0
10314	420	10314	2000	10314	100	10314	170	10314	0	10314	0	10314	0	10314	0
10316	420	10316	2000	10316	100	10316	170	10316	0	10316	0	10316	0	10316	0
10318	420	10318	2000	10318	100	10318	170	10318	0	10318	0	10318	0	10318	0
10320	420	10320	2000	10320	100	10320	170	10320	0	10320	0	10320	0	10320	0
10322	420	10322	2000	10322	100	10322	170	10322	0	10322	0	10322	0	10322	0
10324	420	10324	2000	10324	100	10324	170	10324	0	10324	0	10324	0	10324	0
10326	420	10326	2000	10326	100	10326	170	10326	0	10326	0	10326	0	10326	0
10328	420	10328	2000	10328	100	10328	170	10328	0	10328	0	10328	0	10328	0
10330	420	10330	2000	10330	100	10330	170	10330	0	10330	0	10330	0	10330	0
10332	420	10332	2000	10332	100	10332	170	10332	0	10332	0	10332	0	10332	0
10334	420	10334	2000	10334	100	10334	170	10334	0	10334	0	10334	0	10334	0
10336	420	10336	2000	10336	100	10336	170	10336	0	10336	0	10336	0	10336	0
10338	420	10338	2000	10338	100	10338	170	10338	0	10338	0	10338	0	10338	0
10340	420	10340	2000	10340	100	10340	170	10340	0	10340	0	10340	0	10340	0
10342	420	10342	2000	10342	100	10342	170	10342	0	10342	0	10342	0	10342	0
10344	420	10344	2000	10344	100	10344	170	10344	0	10344	0	10344	0	10344	0
10346	420	10346	2000	10346	100	10346	170	10346	0	10346	0	10346	0	10346	0
10348	420	10348	2000	10348	100	10348	170	10348	0	10348	0	10348	0	10348	0
10350	420	10350	2000	10350	100	10350	170	10350	0	10350	0	10350	0	10350	0
10352	420	10352	2000	10352	100	10352	170	10352	0	10352	0	10352	0	10352	0
10354	420	10354	2000	10354	100	10354	170	10354	0	10354	0	10354	0	10354	0
10356	420	10356	2000	10356	100	10356	170	10356	0	10356	0	10356	0	10356	0
10358	420	10358	2000	10358	100	10358	170	10358	0	10358	0	10358	0	10358	0
10360	420	10360	2000	10360	100	10360	170	10360	0	10360	0	10360	0	10360	0
10362	420	10362	2000	10362	100	10362	170	10362	0	10362	0	10362	0	10362	0
10364	420	10364	2000	10364	100	10364	170	10364	0	10364	0	10364	0	10364	0
10366	420	10366	2000	10366	100	10366	170	10366	0	10366	0	10366	0	10366	0
10368	420	10368	2000	10368	100	10368	170	10368	0	10368	0	10368	0	10368	0
10370	420	10370	2000	10370	100	10370	170	10370	0	10370	0	10370	0	10370	0
10372	420	10372	2000	10372	100	10372	170	10372	0	10372	0	10372	0	10372	0
10374	420	10374	2000	10374	100	10374	170	10374	0	10374	0	10374	0	10374	0
10376	420	10376	2000	10376	100	10376	170	10376	0	10376	0	10376	0	10376	0
10378	420	10378	2000	10378	100	10378	170	10378	0	10378	0	10378	0	10378	0
10380	420	10380	2000	10380	100	10380	170	10380	0	10380	0	10380	0	10380	0
10382	420	10382	2000	10382	100	10382	170	10382	0	10382	0	10382	0	10382	0
10384	420	10384	2000	10384	100	10384	170	10384	0	10384	0	10384	0	10384	0
10386	420	10386	2000	10386	100	10386	170	10386	0	10386	0	10386	0	10386	0
10388	420	10388	2000	10388	100	10388	170	10388	0	10388	0	10388	0	10388	0
10390	420	10390	2000	10390	100	10390	170	10390	0	10390	0	10390	0	10390	0
10392	420	10392	2000	10392	100	10392	170	10392	0	10392	0	10392	0	10392	0
10394	420	10394	2000	10394	100	10394	170	10394	0	10394	0	10394	0	10394	0
10396	420	10396	2000	10396	100	10396	170	10396	0	10396	0	10396	0	10396	0
10398	420	10398	2000	10398	100	10398	170	10398	0	10398	0	10398	0	10398	0
10400	420	10400	2000	10400	100	10400	170	10400	0	10400	0	10400	0	10400	0
10402	420	10402	2000	10402	100	10402	170	10402	0	10402	0	10402	0	10402	0
10404	420	10404	2000	10404	100	10404	170	10404	0	10404	0	10404	0	10404	0
10406	420	10406	2000	10406	100	10406	170	10406	0	10406	0	10406	0	10406	0
10408	420	10408	2000	10408	100	10408	170	10408	0	10408	0	10408	0	10408	0
10410	420	10410	2000	10410	100	10410	170	10410	0	10410	0	10410	0	10410	0
10412	420	10412	2000	10412	100	10412	170	10412	0	10412	0	10412	0	10412	0
10414	420	10414	2000	10414	100	10414	170	10414	0	10414	0	10414	0	10414	0
10416	420	10416	2000	10416	100	10416	170	10416	0	10416	0	10416	0	10416	0
10418	420	10418	2000	10418	100	10418	170	10418	0	10418	0	10418	0	10418	0
10420	420	10420	2000	10420	100	10420	170	10420	0	10420	0	10420	0	10420	0
10422	420	10422	2000	10422	100	10422	170	10422	0	10422	0	10422	0	10422	0
10424	420	10424	2000	10424	100	10424	170	10424	0	10424	0	10424	0	10424	0
10426	420	10426	2000	10426	100	10426	170	10426	0	10426	0	10426	0	10426	0
10428	420	10428	2000	10428	100	10428	170	10428	0	10428	0	10428	0	10428	0
10430	420	10430	2000	10430	100	10430	170	10430	0	10430	0	10430	0	10430	0
